2024-09-23 01:46:09,313 [test] >> Dataset : 0922_basic_food_adjusted_sum , Augment : original
2024-09-23 01:46:09,313 [test] >> Namespace(batch_size=5000, csv_filename='0922_basic_food_adjusted_sum', cuda=True, devices=[0], dropout=0.5, epochs=200, focal=False, focal_weight=1.5, l1_lambda=0.01, lr=0.01, no_cuda=False, oversampling=False, seed=42, undersampling=False, weight_decay=0.01)
2024-09-23 01:46:09,315 [test] >> Oversamplilng : False, Undersampling : False
2024-09-23 01:46:09,315 [test] >> Model archi : 36 - 64 - 64 - 1
2024-09-23 01:46:10,639 [test] >> Train results ==> epoch : 0001, loss_train: 2.7283, acc_train: 0.6634, loss_val: 0.6354, acc_val: 0.9930, time: 1.3241s
2024-09-23 01:46:11,387 [test] >> Train results ==> epoch : 0002, loss_train: 2.1056, acc_train: 0.8720, loss_val: 0.4000, acc_val: 0.9930, time: 0.7483s
2024-09-23 01:46:12,128 [test] >> Train results ==> epoch : 0003, loss_train: 1.6076, acc_train: 0.9752, loss_val: 0.1488, acc_val: 0.9930, time: 0.7400s
2024-09-23 01:46:12,788 [test] >> Train results ==> epoch : 0004, loss_train: 1.2910, acc_train: 0.9915, loss_val: 0.0606, acc_val: 0.9930, time: 0.6603s
2024-09-23 01:46:13,492 [test] >> Train results ==> epoch : 0005, loss_train: 1.1086, acc_train: 0.9894, loss_val: 0.0508, acc_val: 0.9930, time: 0.7038s
2024-09-23 01:46:14,119 [test] >> Train results ==> epoch : 0006, loss_train: 0.9373, acc_train: 0.9894, loss_val: 0.0564, acc_val: 0.9930, time: 0.6267s
2024-09-23 01:46:14,814 [test] >> Train results ==> epoch : 0007, loss_train: 0.7701, acc_train: 0.9908, loss_val: 0.0654, acc_val: 0.9930, time: 0.6948s
2024-09-23 01:46:15,490 [test] >> Train results ==> epoch : 0008, loss_train: 0.6156, acc_train: 0.9936, loss_val: 0.0768, acc_val: 0.9930, time: 0.6757s
2024-09-23 01:46:16,132 [test] >> Train results ==> epoch : 0009, loss_train: 0.4832, acc_train: 0.9929, loss_val: 0.0652, acc_val: 0.9930, time: 0.6413s
2024-09-23 01:46:16,793 [test] >> Train results ==> epoch : 0010, loss_train: 0.3601, acc_train: 0.9929, loss_val: 0.0693, acc_val: 0.9930, time: 0.6613s
2024-09-23 01:46:17,466 [test] >> Train results ==> epoch : 0011, loss_train: 0.3228, acc_train: 0.9936, loss_val: 0.0660, acc_val: 0.9930, time: 0.6725s
2024-09-23 01:46:18,173 [test] >> Train results ==> epoch : 0012, loss_train: 0.3059, acc_train: 0.9894, loss_val: 0.0647, acc_val: 0.9930, time: 0.7070s
2024-09-23 01:46:18,832 [test] >> Train results ==> epoch : 0013, loss_train: 0.3047, acc_train: 0.9887, loss_val: 0.0643, acc_val: 0.9930, time: 0.6580s
2024-09-23 01:46:19,500 [test] >> Train results ==> epoch : 0014, loss_train: 0.2896, acc_train: 0.9908, loss_val: 0.0639, acc_val: 0.9930, time: 0.6682s
2024-09-23 01:46:20,187 [test] >> Train results ==> epoch : 0015, loss_train: 0.2941, acc_train: 0.9880, loss_val: 0.0631, acc_val: 0.9930, time: 0.6865s
2024-09-23 01:46:20,842 [test] >> Train results ==> epoch : 0016, loss_train: 0.2819, acc_train: 0.9908, loss_val: 0.0626, acc_val: 0.9930, time: 0.6551s
2024-09-23 01:46:21,522 [test] >> Train results ==> epoch : 0017, loss_train: 0.2714, acc_train: 0.9929, loss_val: 0.0613, acc_val: 0.9930, time: 0.6798s
2024-09-23 01:46:22,189 [test] >> Train results ==> epoch : 0018, loss_train: 0.2599, acc_train: 0.9929, loss_val: 0.0604, acc_val: 0.9930, time: 0.6666s
2024-09-23 01:46:22,858 [test] >> Train results ==> epoch : 0019, loss_train: 0.2692, acc_train: 0.9915, loss_val: 0.0598, acc_val: 0.9930, time: 0.6691s
2024-09-23 01:46:23,549 [test] >> Train results ==> epoch : 0020, loss_train: 0.2651, acc_train: 0.9915, loss_val: 0.0600, acc_val: 0.9930, time: 0.6903s
2024-09-23 01:46:24,176 [test] >> Train results ==> epoch : 0021, loss_train: 0.2594, acc_train: 0.9929, loss_val: 0.0604, acc_val: 0.9930, time: 0.6270s
2024-09-23 01:46:24,895 [test] >> Train results ==> epoch : 0022, loss_train: 0.2642, acc_train: 0.9915, loss_val: 0.0604, acc_val: 0.9930, time: 0.7192s
2024-09-23 01:46:25,539 [test] >> Train results ==> epoch : 0023, loss_train: 0.2493, acc_train: 0.9950, loss_val: 0.0602, acc_val: 0.9930, time: 0.6437s
