2024-09-23 01:46:07,297 [test] >> Dataset : 0922_basic_food_mean , Augment : original
2024-09-23 01:46:07,297 [test] >> Namespace(batch_size=5000, csv_filename='0922_basic_food_mean', cuda=True, devices=[0], dropout=0.5, epochs=200, focal=False, focal_weight=1.5, l1_lambda=0.01, lr=0.01, no_cuda=False, oversampling=False, seed=42, undersampling=False, weight_decay=0.01)
2024-09-23 01:46:07,299 [test] >> Oversamplilng : False, Undersampling : False
2024-09-23 01:46:07,299 [test] >> Model archi : 36 - 64 - 64 - 1
2024-09-23 01:46:08,629 [test] >> Train results ==> epoch : 0001, loss_train: 2.7318, acc_train: 0.6499, loss_val: 0.6387, acc_val: 0.9930, time: 1.3297s
2024-09-23 01:46:09,257 [test] >> Train results ==> epoch : 0002, loss_train: 2.0979, acc_train: 0.8812, loss_val: 0.4091, acc_val: 0.9930, time: 0.6282s
2024-09-23 01:46:09,946 [test] >> Train results ==> epoch : 0003, loss_train: 1.5907, acc_train: 0.9752, loss_val: 0.1546, acc_val: 0.9930, time: 0.6881s
2024-09-23 01:46:10,578 [test] >> Train results ==> epoch : 0004, loss_train: 1.2968, acc_train: 0.9908, loss_val: 0.0627, acc_val: 0.9930, time: 0.6322s
2024-09-23 01:46:11,258 [test] >> Train results ==> epoch : 0005, loss_train: 1.1051, acc_train: 0.9901, loss_val: 0.0509, acc_val: 0.9930, time: 0.6799s
2024-09-23 01:46:12,009 [test] >> Train results ==> epoch : 0006, loss_train: 0.9420, acc_train: 0.9894, loss_val: 0.0581, acc_val: 0.9930, time: 0.7501s
2024-09-23 01:46:12,867 [test] >> Train results ==> epoch : 0007, loss_train: 0.7757, acc_train: 0.9908, loss_val: 0.0693, acc_val: 0.9930, time: 0.8580s
2024-09-23 01:46:13,571 [test] >> Train results ==> epoch : 0008, loss_train: 0.6177, acc_train: 0.9936, loss_val: 0.0743, acc_val: 0.9930, time: 0.7037s
2024-09-23 01:46:14,266 [test] >> Train results ==> epoch : 0009, loss_train: 0.4824, acc_train: 0.9929, loss_val: 0.0777, acc_val: 0.9930, time: 0.6948s
2024-09-23 01:46:14,995 [test] >> Train results ==> epoch : 0010, loss_train: 0.3591, acc_train: 0.9929, loss_val: 0.0666, acc_val: 0.9930, time: 0.7289s
2024-09-23 01:46:15,682 [test] >> Train results ==> epoch : 0011, loss_train: 0.3215, acc_train: 0.9936, loss_val: 0.0661, acc_val: 0.9930, time: 0.6868s
2024-09-23 01:46:16,423 [test] >> Train results ==> epoch : 0012, loss_train: 0.3066, acc_train: 0.9894, loss_val: 0.0643, acc_val: 0.9930, time: 0.7401s
2024-09-23 01:46:17,079 [test] >> Train results ==> epoch : 0013, loss_train: 0.3037, acc_train: 0.9887, loss_val: 0.0641, acc_val: 0.9930, time: 0.6561s
2024-09-23 01:46:17,720 [test] >> Train results ==> epoch : 0014, loss_train: 0.2861, acc_train: 0.9908, loss_val: 0.0636, acc_val: 0.9930, time: 0.6408s
2024-09-23 01:46:18,390 [test] >> Train results ==> epoch : 0015, loss_train: 0.2941, acc_train: 0.9880, loss_val: 0.0628, acc_val: 0.9930, time: 0.6700s
2024-09-23 01:46:19,072 [test] >> Train results ==> epoch : 0016, loss_train: 0.2803, acc_train: 0.9908, loss_val: 0.0628, acc_val: 0.9930, time: 0.6816s
2024-09-23 01:46:19,760 [test] >> Train results ==> epoch : 0017, loss_train: 0.2755, acc_train: 0.9929, loss_val: 0.0620, acc_val: 0.9930, time: 0.6881s
2024-09-23 01:46:20,402 [test] >> Train results ==> epoch : 0018, loss_train: 0.2665, acc_train: 0.9929, loss_val: 0.0612, acc_val: 0.9930, time: 0.6418s
2024-09-23 01:46:21,016 [test] >> Train results ==> epoch : 0019, loss_train: 0.2752, acc_train: 0.9915, loss_val: 0.0611, acc_val: 0.9930, time: 0.6131s
