2024-09-23 01:46:08,384 [test] >> Dataset : 0922_basic_food_adjusted_mean , Augment : original
2024-09-23 01:46:08,384 [test] >> Namespace(batch_size=5000, csv_filename='0922_basic_food_adjusted_mean', cuda=True, devices=[0], dropout=0.5, epochs=200, focal=False, focal_weight=1.5, l1_lambda=0.01, lr=0.01, no_cuda=False, oversampling=False, seed=42, undersampling=False, weight_decay=0.01)
2024-09-23 01:46:08,388 [test] >> Oversamplilng : False, Undersampling : False
2024-09-23 01:46:08,388 [test] >> Model archi : 36 - 64 - 64 - 1
2024-09-23 01:46:09,731 [test] >> Train results ==> epoch : 0001, loss_train: 2.7283, acc_train: 0.6634, loss_val: 0.6354, acc_val: 0.9930, time: 1.3426s
2024-09-23 01:46:10,343 [test] >> Train results ==> epoch : 0002, loss_train: 2.1056, acc_train: 0.8720, loss_val: 0.4000, acc_val: 0.9930, time: 0.6118s
2024-09-23 01:46:11,124 [test] >> Train results ==> epoch : 0003, loss_train: 1.6076, acc_train: 0.9752, loss_val: 0.1488, acc_val: 0.9930, time: 0.7814s
2024-09-23 01:46:11,858 [test] >> Train results ==> epoch : 0004, loss_train: 1.2910, acc_train: 0.9915, loss_val: 0.0606, acc_val: 0.9930, time: 0.7336s
2024-09-23 01:46:12,666 [test] >> Train results ==> epoch : 0005, loss_train: 1.1086, acc_train: 0.9894, loss_val: 0.0508, acc_val: 0.9930, time: 0.8078s
2024-09-23 01:46:13,383 [test] >> Train results ==> epoch : 0006, loss_train: 0.9373, acc_train: 0.9894, loss_val: 0.0564, acc_val: 0.9930, time: 0.7165s
2024-09-23 01:46:14,214 [test] >> Train results ==> epoch : 0007, loss_train: 0.7701, acc_train: 0.9908, loss_val: 0.0654, acc_val: 0.9930, time: 0.8305s
2024-09-23 01:46:15,004 [test] >> Train results ==> epoch : 0008, loss_train: 0.6156, acc_train: 0.9936, loss_val: 0.0768, acc_val: 0.9930, time: 0.7894s
2024-09-23 01:46:15,793 [test] >> Train results ==> epoch : 0009, loss_train: 0.4832, acc_train: 0.9929, loss_val: 0.0652, acc_val: 0.9930, time: 0.7889s
2024-09-23 01:46:16,686 [test] >> Train results ==> epoch : 0010, loss_train: 0.3601, acc_train: 0.9929, loss_val: 0.0693, acc_val: 0.9930, time: 0.8929s
2024-09-23 01:46:17,379 [test] >> Train results ==> epoch : 0011, loss_train: 0.3228, acc_train: 0.9936, loss_val: 0.0660, acc_val: 0.9930, time: 0.6926s
