2024-09-22 14:34:15,724 [test] >> Dataset : 0922_basic_food_sum , Augment : original
2024-09-22 14:34:15,724 [test] >> Namespace(batch_size=5000, csv_filename='0922_basic_food_sum', cuda=True, devices=[0], dropout=0.5, epochs=200, focal=False, focal_weight=1.5, l1_lambda=0.01, lr=0.01, no_cuda=False, oversampling=False, seed=42, undersampling=False, weight_decay=0.01)
2024-09-22 14:34:15,729 [test] >> Oversamplilng : False, Undersampling : False
2024-09-22 14:34:15,729 [test] >> Model archi : 36 - 64 - 64 - 1
2024-09-22 14:34:16,417 [test] >> Train results ==> epoch : 0001, loss_train: 2.6723, acc_train: 0.8098, loss_val: 0.6024, acc_val: 0.9930, time: 0.6878s
2024-09-22 14:34:17,173 [test] >> Train results ==> epoch : 0002, loss_train: 2.0771, acc_train: 0.9088, loss_val: 0.4521, acc_val: 0.9930, time: 0.7557s
2024-09-22 14:34:17,857 [test] >> Train results ==> epoch : 0003, loss_train: 1.5833, acc_train: 0.9618, loss_val: 0.2198, acc_val: 0.9930, time: 0.6843s
2024-09-22 14:34:18,618 [test] >> Train results ==> epoch : 0004, loss_train: 1.2484, acc_train: 0.9901, loss_val: 0.0783, acc_val: 0.9930, time: 0.7603s
2024-09-22 14:34:19,303 [test] >> Train results ==> epoch : 0005, loss_train: 1.0536, acc_train: 0.9908, loss_val: 0.0513, acc_val: 0.9930, time: 0.6854s
2024-09-22 14:34:19,989 [test] >> Train results ==> epoch : 0006, loss_train: 0.8955, acc_train: 0.9922, loss_val: 0.0509, acc_val: 0.9930, time: 0.6850s
2024-09-22 14:34:20,757 [test] >> Train results ==> epoch : 0007, loss_train: 0.7378, acc_train: 0.9922, loss_val: 0.0581, acc_val: 0.9930, time: 0.7675s
2024-09-22 14:34:21,433 [test] >> Train results ==> epoch : 0008, loss_train: 0.5882, acc_train: 0.9950, loss_val: 0.0724, acc_val: 0.9930, time: 0.6766s
2024-09-22 14:34:22,186 [test] >> Train results ==> epoch : 0009, loss_train: 0.4763, acc_train: 0.9894, loss_val: 0.0691, acc_val: 0.9930, time: 0.7525s
2024-09-22 14:34:22,870 [test] >> Train results ==> epoch : 0010, loss_train: 0.3477, acc_train: 0.9936, loss_val: 0.0677, acc_val: 0.9930, time: 0.6830s
2024-09-22 14:34:23,539 [test] >> Train results ==> epoch : 0011, loss_train: 0.3195, acc_train: 0.9958, loss_val: 0.0681, acc_val: 0.9930, time: 0.6696s
2024-09-22 14:34:24,297 [test] >> Train results ==> epoch : 0012, loss_train: 0.2985, acc_train: 0.9950, loss_val: 0.0681, acc_val: 0.9930, time: 0.7570s
2024-09-22 14:34:24,989 [test] >> Train results ==> epoch : 0013, loss_train: 0.2886, acc_train: 0.9965, loss_val: 0.0683, acc_val: 0.9930, time: 0.6922s
2024-09-22 14:34:25,752 [test] >> Train results ==> epoch : 0014, loss_train: 0.2970, acc_train: 0.9929, loss_val: 0.0676, acc_val: 0.9930, time: 0.7625s
2024-09-22 14:34:26,457 [test] >> Train results ==> epoch : 0015, loss_train: 0.2914, acc_train: 0.9915, loss_val: 0.0672, acc_val: 0.9930, time: 0.7052s
2024-09-22 14:34:27,246 [test] >> Train results ==> epoch : 0016, loss_train: 0.2857, acc_train: 0.9915, loss_val: 0.0655, acc_val: 0.9930, time: 0.7880s
2024-09-22 14:34:27,933 [test] >> Train results ==> epoch : 0017, loss_train: 0.2715, acc_train: 0.9943, loss_val: 0.0644, acc_val: 0.9930, time: 0.6864s
2024-09-22 14:34:28,624 [test] >> Train results ==> epoch : 0018, loss_train: 0.2751, acc_train: 0.9922, loss_val: 0.0639, acc_val: 0.9930, time: 0.6908s
2024-09-22 14:34:29,378 [test] >> Train results ==> epoch : 0019, loss_train: 0.2707, acc_train: 0.9936, loss_val: 0.0635, acc_val: 0.9930, time: 0.7539s
2024-09-22 14:34:30,068 [test] >> Train results ==> epoch : 0020, loss_train: 0.2795, acc_train: 0.9887, loss_val: 0.0628, acc_val: 0.9930, time: 0.6903s
2024-09-22 14:34:30,844 [test] >> Train results ==> epoch : 0021, loss_train: 0.2747, acc_train: 0.9908, loss_val: 0.0626, acc_val: 0.9930, time: 0.7754s
2024-09-22 14:34:31,535 [test] >> Train results ==> epoch : 0022, loss_train: 0.2681, acc_train: 0.9901, loss_val: 0.0615, acc_val: 0.9930, time: 0.6906s
2024-09-22 14:34:32,217 [test] >> Train results ==> epoch : 0023, loss_train: 0.2700, acc_train: 0.9901, loss_val: 0.0608, acc_val: 0.9930, time: 0.6816s
2024-09-22 14:34:32,996 [test] >> Train results ==> epoch : 0024, loss_train: 0.2711, acc_train: 0.9887, loss_val: 0.0615, acc_val: 0.9930, time: 0.7790s
2024-09-22 14:34:33,696 [test] >> Train results ==> epoch : 0025, loss_train: 0.2598, acc_train: 0.9908, loss_val: 0.0618, acc_val: 0.9930, time: 0.7000s
2024-09-22 14:34:34,457 [test] >> Train results ==> epoch : 0026, loss_train: 0.2491, acc_train: 0.9936, loss_val: 0.0616, acc_val: 0.9930, time: 0.7603s
2024-09-22 14:34:35,145 [test] >> Train results ==> epoch : 0027, loss_train: 0.2562, acc_train: 0.9929, loss_val: 0.0612, acc_val: 0.9930, time: 0.6872s
2024-09-22 14:34:35,828 [test] >> Train results ==> epoch : 0028, loss_train: 0.2623, acc_train: 0.9901, loss_val: 0.0614, acc_val: 0.9930, time: 0.6835s
2024-09-22 14:34:36,605 [test] >> Train results ==> epoch : 0029, loss_train: 0.2673, acc_train: 0.9887, loss_val: 0.0623, acc_val: 0.9930, time: 0.7763s
2024-09-22 14:34:37,294 [test] >> Train results ==> epoch : 0030, loss_train: 0.2515, acc_train: 0.9936, loss_val: 0.0623, acc_val: 0.9930, time: 0.6882s
2024-09-22 14:34:38,044 [test] >> Train results ==> epoch : 0031, loss_train: 0.2461, acc_train: 0.9943, loss_val: 0.0619, acc_val: 0.9930, time: 0.7506s
2024-09-22 14:34:38,738 [test] >> Train results ==> epoch : 0032, loss_train: 0.2511, acc_train: 0.9929, loss_val: 0.0612, acc_val: 0.9930, time: 0.6928s
2024-09-22 14:34:39,412 [test] >> Train results ==> epoch : 0033, loss_train: 0.2639, acc_train: 0.9880, loss_val: 0.0615, acc_val: 0.9930, time: 0.6739s
2024-09-22 14:34:40,161 [test] >> Train results ==> epoch : 0034, loss_train: 0.2448, acc_train: 0.9943, loss_val: 0.0627, acc_val: 0.9930, time: 0.7493s
2024-09-22 14:34:40,850 [test] >> Train results ==> epoch : 0035, loss_train: 0.2589, acc_train: 0.9894, loss_val: 0.0621, acc_val: 0.9930, time: 0.6882s
2024-09-22 14:34:41,610 [test] >> Train results ==> epoch : 0036, loss_train: 0.2408, acc_train: 0.9950, loss_val: 0.0623, acc_val: 0.9930, time: 0.7600s
2024-09-22 14:34:42,334 [test] >> Train results ==> epoch : 0037, loss_train: 0.2401, acc_train: 0.9950, loss_val: 0.0621, acc_val: 0.9930, time: 0.7232s
2024-09-22 14:34:43,043 [test] >> Train results ==> epoch : 0038, loss_train: 0.2400, acc_train: 0.9958, loss_val: 0.0621, acc_val: 0.9930, time: 0.7092s
2024-09-22 14:34:43,787 [test] >> Train results ==> epoch : 0039, loss_train: 0.2520, acc_train: 0.9894, loss_val: 0.0620, acc_val: 0.9930, time: 0.7435s
2024-09-22 14:34:44,500 [test] >> Train results ==> epoch : 0040, loss_train: 0.2469, acc_train: 0.9922, loss_val: 0.0626, acc_val: 0.9930, time: 0.7130s
2024-09-22 14:34:45,258 [test] >> Train results ==> epoch : 0041, loss_train: 0.2317, acc_train: 0.9965, loss_val: 0.0623, acc_val: 0.9930, time: 0.7578s
2024-09-22 14:34:45,940 [test] >> Train results ==> epoch : 0042, loss_train: 0.2421, acc_train: 0.9929, loss_val: 0.0622, acc_val: 0.9930, time: 0.6811s
