2024-09-29 12:23:14,258 [test] >> dataset 크기 : (1050, 36), (1050,)
2024-09-29 12:23:16,433 [test] >> Dataset : 0922_basic_food_adjusted_mean , Augment : undersampling
2024-09-29 12:23:16,434 [test] >> Namespace(batch_size=5000, csv_filename='0922_basic_food_adjusted_mean', cuda=True, devices=[0], dropout=0.5, epochs=200, focal=False, focal_weight=1.5, l1_lambda=0.01, lr=0.01, n_splits=10, no_cuda=False, oversampling=False, seed=63, undersampling=True, weight_decay=0.01)
2024-09-29 12:23:16,434 [test] >> Oversamplilng : False, Undersampling : True
2024-09-29 12:23:16,434 [test] >> Training with hidden layers 64 and 16
2024-09-29 12:23:16,435 [test] >> Fold 1
2024-09-29 12:23:16,438 [test] >> Train : torch.Size([945, 36]), Test : torch.Size([105, 36])
2024-09-29 12:23:17,103 [test] >> Train results ==> epoch : 0001, loss_train: 4.2386, acc_train: 0.4995, loss_val: 0.7149, acc_val: 0.4000, time: 0.6638s
2024-09-29 12:23:17,119 [test] >> Train results ==> epoch : 0002, loss_train: 3.9036, acc_train: 0.5725, loss_val: 0.7068, acc_val: 0.4000, time: 0.0160s
2024-09-29 12:23:17,132 [test] >> Train results ==> epoch : 0003, loss_train: 3.5657, acc_train: 0.6593, loss_val: 0.7016, acc_val: 0.4000, time: 0.0129s
2024-09-29 12:23:17,146 [test] >> Train results ==> epoch : 0004, loss_train: 3.2987, acc_train: 0.7164, loss_val: 0.6976, acc_val: 0.4000, time: 0.0137s
2024-09-29 12:23:17,160 [test] >> Train results ==> epoch : 0005, loss_train: 3.0633, acc_train: 0.7397, loss_val: 0.6938, acc_val: 0.4000, time: 0.0135s
2024-09-29 12:23:17,173 [test] >> Train results ==> epoch : 0006, loss_train: 2.8468, acc_train: 0.7450, loss_val: 0.6901, acc_val: 0.4095, time: 0.0135s
2024-09-29 12:23:17,187 [test] >> Train results ==> epoch : 0007, loss_train: 2.6413, acc_train: 0.7661, loss_val: 0.6871, acc_val: 0.4190, time: 0.0134s
2024-09-29 12:23:17,200 [test] >> Train results ==> epoch : 0008, loss_train: 2.4495, acc_train: 0.7735, loss_val: 0.6847, acc_val: 0.4190, time: 0.0135s
2024-09-29 12:23:17,214 [test] >> Train results ==> epoch : 0009, loss_train: 2.2893, acc_train: 0.7862, loss_val: 0.6822, acc_val: 0.4381, time: 0.0132s
2024-09-29 12:23:17,232 [test] >> Train results ==> epoch : 0010, loss_train: 2.1286, acc_train: 0.8074, loss_val: 0.6797, acc_val: 0.4857, time: 0.0182s
2024-09-29 12:23:17,247 [test] >> Train results ==> epoch : 0011, loss_train: 2.0075, acc_train: 0.8169, loss_val: 0.6777, acc_val: 0.5429, time: 0.0142s
