2024-09-29 12:29:14,207 [test] >> dataset 크기 : (1050, 21), (1050,)
2024-09-29 12:29:16,325 [test] >> Dataset : 0922_food_adjusted_mean_only , Augment : undersampling
2024-09-29 12:29:16,325 [test] >> Namespace(batch_size=5000, csv_filename='0922_food_adjusted_mean_only', cuda=True, devices=[0], dropout=0.5, epochs=200, focal=False, focal_weight=1.5, l1_lambda=0.01, lr=0.01, n_splits=10, no_cuda=False, oversampling=False, seed=59, undersampling=True, weight_decay=0.01)
2024-09-29 12:29:16,325 [test] >> Oversamplilng : False, Undersampling : True
2024-09-29 12:29:16,325 [test] >> Training with hidden layers 64 and 16
2024-09-29 12:29:16,326 [test] >> Fold 1
2024-09-29 12:29:16,329 [test] >> Train : torch.Size([945, 21]), Test : torch.Size([105, 21])
2024-09-29 12:29:16,999 [test] >> Train results ==> epoch : 0001, loss_train: 3.8078, acc_train: 0.4963, loss_val: 0.7042, acc_val: 0.4476, time: 0.6678s
2024-09-29 12:29:17,015 [test] >> Train results ==> epoch : 0002, loss_train: 3.5739, acc_train: 0.5005, loss_val: 0.7019, acc_val: 0.4476, time: 0.0163s
2024-09-29 12:29:17,029 [test] >> Train results ==> epoch : 0003, loss_train: 3.3498, acc_train: 0.5090, loss_val: 0.7006, acc_val: 0.4476, time: 0.0135s
2024-09-29 12:29:17,043 [test] >> Train results ==> epoch : 0004, loss_train: 3.1684, acc_train: 0.5058, loss_val: 0.6989, acc_val: 0.4476, time: 0.0135s
2024-09-29 12:29:17,056 [test] >> Train results ==> epoch : 0005, loss_train: 2.9664, acc_train: 0.5111, loss_val: 0.6975, acc_val: 0.4476, time: 0.0135s
2024-09-29 12:29:17,070 [test] >> Train results ==> epoch : 0006, loss_train: 2.7960, acc_train: 0.5333, loss_val: 0.6963, acc_val: 0.4476, time: 0.0134s
2024-09-29 12:29:17,085 [test] >> Train results ==> epoch : 0007, loss_train: 2.6451, acc_train: 0.5196, loss_val: 0.6955, acc_val: 0.4476, time: 0.0157s
2024-09-29 12:29:17,109 [test] >> Train results ==> epoch : 0008, loss_train: 2.4882, acc_train: 0.5661, loss_val: 0.6950, acc_val: 0.4476, time: 0.0233s
2024-09-29 12:29:17,123 [test] >> Train results ==> epoch : 0009, loss_train: 2.3699, acc_train: 0.5079, loss_val: 0.6945, acc_val: 0.4476, time: 0.0134s
2024-09-29 12:29:17,136 [test] >> Train results ==> epoch : 0010, loss_train: 2.2487, acc_train: 0.5577, loss_val: 0.6942, acc_val: 0.4476, time: 0.0130s
2024-09-29 12:29:17,149 [test] >> Train results ==> epoch : 0011, loss_train: 2.1550, acc_train: 0.5513, loss_val: 0.6940, acc_val: 0.4476, time: 0.0131s
2024-09-29 12:29:17,162 [test] >> Train results ==> epoch : 0012, loss_train: 2.0645, acc_train: 0.5376, loss_val: 0.6937, acc_val: 0.4476, time: 0.0131s
2024-09-29 12:29:17,176 [test] >> Train results ==> epoch : 0013, loss_train: 1.9870, acc_train: 0.5238, loss_val: 0.6934, acc_val: 0.4476, time: 0.0134s
2024-09-29 12:29:17,189 [test] >> Train results ==> epoch : 0014, loss_train: 1.9230, acc_train: 0.5513, loss_val: 0.6932, acc_val: 0.4476, time: 0.0131s
2024-09-29 12:29:17,202 [test] >> Train results ==> epoch : 0015, loss_train: 1.8696, acc_train: 0.5524, loss_val: 0.6929, acc_val: 0.5524, time: 0.0132s
2024-09-29 12:29:17,215 [test] >> Train results ==> epoch : 0016, loss_train: 1.8185, acc_train: 0.5196, loss_val: 0.6928, acc_val: 0.5524, time: 0.0133s
2024-09-29 12:29:17,229 [test] >> Train results ==> epoch : 0017, loss_train: 1.7732, acc_train: 0.5312, loss_val: 0.6927, acc_val: 0.5524, time: 0.0132s
2024-09-29 12:29:17,242 [test] >> Train results ==> epoch : 0018, loss_train: 1.7217, acc_train: 0.5524, loss_val: 0.6927, acc_val: 0.5524, time: 0.0132s
2024-09-29 12:29:17,255 [test] >> Train results ==> epoch : 0019, loss_train: 1.6873, acc_train: 0.5206, loss_val: 0.6928, acc_val: 0.5524, time: 0.0129s
2024-09-29 12:29:17,268 [test] >> Train results ==> epoch : 0020, loss_train: 1.6480, acc_train: 0.5333, loss_val: 0.6929, acc_val: 0.5524, time: 0.0132s
2024-09-29 12:29:17,282 [test] >> Train results ==> epoch : 0021, loss_train: 1.6199, acc_train: 0.5259, loss_val: 0.6930, acc_val: 0.5524, time: 0.0130s
2024-09-29 12:29:17,295 [test] >> Train results ==> epoch : 0022, loss_train: 1.5898, acc_train: 0.5481, loss_val: 0.6931, acc_val: 0.5619, time: 0.0130s
2024-09-29 12:29:17,308 [test] >> Train results ==> epoch : 0023, loss_train: 1.5754, acc_train: 0.5228, loss_val: 0.6932, acc_val: 0.4476, time: 0.0131s
2024-09-29 12:29:17,321 [test] >> Train results ==> epoch : 0024, loss_train: 1.5669, acc_train: 0.5312, loss_val: 0.6934, acc_val: 0.4476, time: 0.0130s
