2024-09-29 12:22:59,182 [test] >> dataset 크기 : (1050, 36), (1050,)
2024-09-29 12:23:01,224 [test] >> Dataset : 0922_basic_food_adjusted_mean , Augment : undersampling
2024-09-29 12:23:01,225 [test] >> Namespace(batch_size=5000, csv_filename='0922_basic_food_adjusted_mean', cuda=True, devices=[0], dropout=0.5, epochs=200, focal=False, focal_weight=1.5, l1_lambda=0.01, lr=0.01, n_splits=10, no_cuda=False, oversampling=False, seed=42, undersampling=True, weight_decay=0.01)
2024-09-29 12:23:01,225 [test] >> Oversamplilng : False, Undersampling : True
2024-09-29 12:23:01,225 [test] >> Training with hidden layers 64 and 16
2024-09-29 12:23:01,226 [test] >> Fold 1
2024-09-29 12:23:01,229 [test] >> Train : torch.Size([945, 36]), Test : torch.Size([105, 36])
2024-09-29 12:23:01,877 [test] >> Train results ==> epoch : 0001, loss_train: 4.1734, acc_train: 0.5143, loss_val: 0.6953, acc_val: 0.4667, time: 0.6457s
2024-09-29 12:23:01,891 [test] >> Train results ==> epoch : 0002, loss_train: 3.8103, acc_train: 0.6434, loss_val: 0.6894, acc_val: 0.4667, time: 0.0133s
2024-09-29 12:23:01,904 [test] >> Train results ==> epoch : 0003, loss_train: 3.4740, acc_train: 0.7323, loss_val: 0.6840, acc_val: 0.4667, time: 0.0132s
2024-09-29 12:23:01,917 [test] >> Train results ==> epoch : 0004, loss_train: 3.2221, acc_train: 0.7513, loss_val: 0.6776, acc_val: 0.4667, time: 0.0132s
2024-09-29 12:23:01,931 [test] >> Train results ==> epoch : 0005, loss_train: 2.9761, acc_train: 0.7598, loss_val: 0.6719, acc_val: 0.4857, time: 0.0132s
2024-09-29 12:23:01,944 [test] >> Train results ==> epoch : 0006, loss_train: 2.7517, acc_train: 0.7937, loss_val: 0.6671, acc_val: 0.5714, time: 0.0133s
2024-09-29 12:23:01,957 [test] >> Train results ==> epoch : 0007, loss_train: 2.5464, acc_train: 0.7958, loss_val: 0.6639, acc_val: 0.6000, time: 0.0131s
2024-09-29 12:23:01,971 [test] >> Train results ==> epoch : 0008, loss_train: 2.3742, acc_train: 0.8074, loss_val: 0.6625, acc_val: 0.6381, time: 0.0133s
2024-09-29 12:23:01,984 [test] >> Train results ==> epoch : 0009, loss_train: 2.2169, acc_train: 0.8000, loss_val: 0.6621, acc_val: 0.6381, time: 0.0131s
2024-09-29 12:23:01,997 [test] >> Train results ==> epoch : 0010, loss_train: 2.0588, acc_train: 0.8339, loss_val: 0.6617, acc_val: 0.6381, time: 0.0131s
2024-09-29 12:23:02,011 [test] >> Train results ==> epoch : 0011, loss_train: 1.9505, acc_train: 0.8349, loss_val: 0.6612, acc_val: 0.6381, time: 0.0132s
2024-09-29 12:23:02,024 [test] >> Train results ==> epoch : 0012, loss_train: 1.8257, acc_train: 0.8339, loss_val: 0.6605, acc_val: 0.6381, time: 0.0133s
