2024-09-29 12:21:54,211 [test] >> dataset 크기 : (1050, 36), (1050,)
2024-09-29 12:21:56,256 [test] >> Dataset : 0922_basic_food_mean , Augment : undersampling
2024-09-29 12:21:56,256 [test] >> Namespace(batch_size=5000, csv_filename='0922_basic_food_mean', cuda=True, devices=[0], dropout=0.5, epochs=200, focal=False, focal_weight=1.5, l1_lambda=0.01, lr=0.01, n_splits=10, no_cuda=False, oversampling=False, seed=42, undersampling=True, weight_decay=0.01)
2024-09-29 12:21:56,256 [test] >> Oversamplilng : False, Undersampling : True
2024-09-29 12:21:56,256 [test] >> Training with hidden layers 64 and 16
2024-09-29 12:21:56,257 [test] >> Fold 1
2024-09-29 12:21:56,260 [test] >> Train : torch.Size([945, 36]), Test : torch.Size([105, 36])
2024-09-29 12:21:56,919 [test] >> Train results ==> epoch : 0001, loss_train: 4.1754, acc_train: 0.5026, loss_val: 0.6956, acc_val: 0.4667, time: 0.6567s
2024-09-29 12:21:56,935 [test] >> Train results ==> epoch : 0002, loss_train: 3.8112, acc_train: 0.6466, loss_val: 0.6897, acc_val: 0.4667, time: 0.0158s
2024-09-29 12:21:56,949 [test] >> Train results ==> epoch : 0003, loss_train: 3.4792, acc_train: 0.7196, loss_val: 0.6843, acc_val: 0.4667, time: 0.0134s
2024-09-29 12:21:56,962 [test] >> Train results ==> epoch : 0004, loss_train: 3.2248, acc_train: 0.7418, loss_val: 0.6781, acc_val: 0.4667, time: 0.0137s
2024-09-29 12:21:56,976 [test] >> Train results ==> epoch : 0005, loss_train: 2.9790, acc_train: 0.7534, loss_val: 0.6728, acc_val: 0.4857, time: 0.0133s
2024-09-29 12:21:56,989 [test] >> Train results ==> epoch : 0006, loss_train: 2.7528, acc_train: 0.7937, loss_val: 0.6682, acc_val: 0.5429, time: 0.0134s
2024-09-29 12:21:57,003 [test] >> Train results ==> epoch : 0007, loss_train: 2.5512, acc_train: 0.7947, loss_val: 0.6652, acc_val: 0.5905, time: 0.0133s
2024-09-29 12:21:57,016 [test] >> Train results ==> epoch : 0008, loss_train: 2.3745, acc_train: 0.8053, loss_val: 0.6638, acc_val: 0.6095, time: 0.0134s
2024-09-29 12:21:57,030 [test] >> Train results ==> epoch : 0009, loss_train: 2.2176, acc_train: 0.8127, loss_val: 0.6630, acc_val: 0.6381, time: 0.0132s
2024-09-29 12:21:57,043 [test] >> Train results ==> epoch : 0010, loss_train: 2.0602, acc_train: 0.8328, loss_val: 0.6626, acc_val: 0.6286, time: 0.0133s
2024-09-29 12:21:57,057 [test] >> Train results ==> epoch : 0011, loss_train: 1.9515, acc_train: 0.8349, loss_val: 0.6622, acc_val: 0.6286, time: 0.0134s
